 # mean molecular weight   2.33559745441284     
 # metallicity           1
 # Begin Condensates
# H2O                 :   9548.0000
 # End Condensates
 # T[K] Ptot[dyne/cm^2] K_zz[cm^2/s]
   173.117517058345       0.816956254832727        501505309
   174.801015357839        1.16318737506556        420291006
   176.699601445736        1.66144078522390        351667717
   178.762564883868        2.38892906518450        293273828
   180.973598342459        3.45258289135527        243951155
   183.351495372371        5.00962567548012        202522042
   185.945171875593        7.29246288550679        167856368
   188.797745965479        10.6471462317230        138917937
   191.927217900540        15.5881489547674        114809456
   195.339348870090        22.8795843058541         94765633
   199.030190562716        33.6591955239202         78130943
   202.979607120818        49.6173500379396         64351422
   207.171804915107        73.2602921807136         52959102
   211.626056541599        108.318218054122         43553612
   216.397279817259        160.354943646722         35795939
   221.544458946159        237.714005387767         29400014
   227.090747081635        352.914256833369         24129056
   233.007256888539        524.731491160321         19788203
   239.244155913505        781.302177708492         16216809
   245.775784652784        1164.76872668492         13281743
   252.623292235756        1738.38882241311         10871800
   259.851083486636        2597.38778791225          8894192
   267.554660961181        3886.13089768110          7271369
   275.851968562047        5824.92263122924          5939226
   284.877679044942        8751.12852922294          4845548
   294.773091291165        13184.1942911836          3947736
   305.678812393521        19929.7058604182          3210883
   317.746478687248        30237.7012469175          2606757
   331.161171696708        46052.2739115932          2112269
   346.158976157466        70400.9789743001          1708384
   363.033172983255        107986.575635357          1379399
   382.128702980226        166102.845609044          1112208
   403.829904337558        255906.704233556           896053
   419.985708053464        341382.751194687           775807
   447.127275986057        525168.168535770           625497
   478.702665631109        811439.185241429           503207
   515.401558422583        1162367.59083584           420439
   554.124904427740        1482543.23966032           372281
   585.906508415349        1788344.88617930           338960
   616.013751509157        2116971.71932669           311542
   643.802143861864        2456434.82887729           289215
   671.170179934850        2827018.10602970           269594
   700.287378451896        3263405.70692052           250922
   732.150599956594        3794056.29199236           232714
   765.047134857970        4404176.69886349           215994
   798.863698632160        5101959.23855068           200681
   836.003599278579        5956764.76270722           185724
   878.244082011378        7050247.54788833           170715
   908.858147681445        7929318.77154147           160974
   941.248149964936        8944168.05330804           151567
   976.349135350948        10148755.8217162           142288
   1014.91137692202        11606701.1821081           133051
   1057.53862306735        13392767.3463960           123862
